case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
400501,single,58370,CA,Butte,39.373372,-121.684357,26069,20210604,4,Gridley Main,2013,CISO,PV,c-si,single-axis,180,0,,1,1.2,greenfield,non-agrivoltaic,-0.503562
400459,single,58309,CA,Tulare,36.100484,-119.038005,97096,20210815,4,Porterville Solar,2014,CISO,PV,c-si,fixed-tilt,180,20,,3.5,4.2,greenfield,non-agrivoltaic,-0.562371
400502,single,58371,CA,Butte,39.373289,-121.681455,55563,20210604,4,Gridley Main Two,2013,CISO,PV,c-si,single-axis,180,0,,2.5,3,greenfield,non-agrivoltaic,-0.334903
400280,single,57777,CA,Sacramento,38.469518,-121.182478,61409,20210312,4,"RE Dillard 1, LLC",2012,BANC,PV,c-si,single-axis,180,0,,3,3.8,greenfield,non-agrivoltaic,-0.167801
400284,single,57781,CA,Sacramento,38.463103,-121.180088,70069,20210312,4,"RE Dillard 3, LLC",2012,BANC,PV,c-si,single-axis,180,0,,3,3.8,greenfield,non-agrivoltaic,-0.32983
400282,single,57779,CA,Sacramento,38.466028,-121.178084,66488,20210312,4,"RE Dillard 2, LLC",2012,BANC,PV,c-si,single-axis,180,0,,3,3.8,greenfield,non-agrivoltaic,-0.267938
400311,single,57850,CA,Sacramento,38.28355,-121.461629,25596,20210907,4,Green Acres Solar Facility 2,2012,BANC,PV,c-si,single-axis,180,0,,0.9,1.2,greenfield,non-agrivoltaic,-0.485548
400310,single,57849,CA,Sacramento,38.282099,-121.465542,82056,20210907,4,Green Acres Solar Facility 1,2012,BANC,PV,c-si,single-axis,180,0,,2.8,3.6,greenfield,non-agrivoltaic,-0.549315
400305,single,57836,CA,Los Angeles,34.654383,-117.973256,32453,20210206,4,L-8 Solar Project,2012,CISO,PV,c-si,fixed-tilt,180,30,,1.3,1.7,greenfield,non-agrivoltaic,-0.368998
400570,single,58506,CA,Riverside,33.568471,-114.917988,80901,20210417,2,Chuckawalla Solar,2012,CISO,PV,c-si,single-axis,180,0,,4,4.4,greenfield,non-agrivoltaic,-0.326533
400067,single,57007,CA,Riverside,33.566907,-114.918045,81974,20210417,2,SunEdison Ironwood State Prison,2008,CISO,PV,c-si,single-axis,180,0,,0.9,1.2,greenfield,non-agrivoltaic,-1.168669
400246,multi,57695,CA,San Luis Obispo,35.368633,-120.03261,12480866,20210717,4,Topaz Solar Farm,2014,CISO,PV,thin-film,fixed-tilt,180,25,,585.9,752.1,greenfield,grazing,-0.202117
400222,single,57651,CA,Kern,35.103963,-118.954207,516716,20220102,4,Adobe Solar,2014,CISO,PV,c-si,single-axis,180,0,,19.57,26.4,greenfield,non-agrivoltaic,-0.396358
400121,single,57311,CA,Los Angeles,34.128028,-118.206682,6990,20211010,4,Occidental College Solar Project,2013,LDWP,PV,c-si,fixed-tilt,220,25,,1,1.1,greenfield,non-agrivoltaic,1.855109
400491,single,58355,CA,Los Angeles,34.664956,-118.286848,18210,20210206,4,Radiance Solar 5,2013,CISO,PV,c-si,fixed-tilt,200,25,,1.5,1.8,greenfield,non-agrivoltaic,0.615444
400407,multi,58170,CA,San Bernardino,34.043323,-117.097058,31599,20210420,1,Crafton Hills College Solar Farm,2012,CISO,PV,c-si,dual-axis,180,,,1.3,1.3,greenfield,non-agrivoltaic,-0.607184
400382,single,58074,CA,San Bernardino,34.174111,-116.152878,60191,20200216,4,SEPV 2,2012,CISO,PV,c-si,single-axis,180,0,,2,2.2,greenfield,non-agrivoltaic,-0.70444
400108,single,57254,CA,San Bernardino,34.480112,-117.257817,26560,20210525,4,Victor Valley CC CPV Solar,2010,CISO,PV,c-si,dual-axis,180,,,1,1,greenfield,non-agrivoltaic,-0.681119
400412,multi,58202,CA,San Bernardino,34.51231,-117.481927,449618,20210908,4,"RE Victor Phelan Solar One, LLC",2013,CISO,PV,c-si,single-axis,180,0,,17.5,22.3,greenfield,non-agrivoltaic,-0.428016
400118,multi,57308,CA,Los Angeles,34.319539,-118.431426,21755,20221005,4,Maclay Solar Project,2017,LDWP,PV,c-si,fixed-tilt,180,10,,2.2,2.2,greenfield,non-agrivoltaic,0.6637
400326,multi,57895,CA,Kern,35.402755,-119.038053,19331,20210606,4,Improvement Dst No. 4,2009,CISO,PV,c-si,fixed-tilt,180,22,,1.1,1.2,greenfield,non-agrivoltaic,-0.163655
400369,single,58034,CA,Kern,35.647639,-119.716317,27556,20210625,4,Nickel 1 Solar Facility,2012,CISO,PV,c-si,fixed-tilt,180,25,,1.5,1.8,greenfield,non-agrivoltaic,-0.094903
400376,multi,58056,CA,Los Angeles,34.122638,-117.939375,43064,20221001,4,"Irwindale Brew Yard, LLC",2015,CISO,PV,c-si,single-axis,28,0,,2.5,3.2,greenfield,non-agrivoltaic,0.095494
400065,single,57005,CA,Solano,38.400022,-121.964362,13581,20210213,4,Mariani Packing Vacaville Solar,2008,CISO,PV,c-si,single-axis,100,0,,0.9,1.1,greenfield,non-agrivoltaic,0.237256
400161,multi,57422,CA,Yolo,38.657468,-121.733703,37266,20211018,4,Yolo County Solar Project,2010,CISO,PV,c-si,dual-axis,180,,,1,1.1,greenfield,non-agrivoltaic,-0.853434
400332,single,57933,CA,Sacramento,38.516214,-121.475657,49506,20210304,4,"Solar Star California II, LLC",2012,BANC,PV,c-si,single-axis,180,0,,2,2.3,greenfield,non-agrivoltaic,-0.494508
400181,multi,57491,CA,Imperial,32.7622,-115.783372,3584553,20210611,4,Imperial Solar Energy Center West,2016,CISO,PV,thin-film,single-axis,180,0,,148.7,182.3,greenfield,non-agrivoltaic,-0.401332
400281,multi,57778,CA,Sacramento,38.363565,-121.385352,391746,20210304,1,"RE Kammerer 1, LLC",2012,BANC,PV,c-si,single-axis,180,0,,5,6.2,greenfield,non-agrivoltaic,-1.143505
400522,multi,58417,CA,San Bernardino,34.398252,-116.869667,166077,20220226,4,"Lone Valley Solar Park I, LLC",2014,CISO,PV,c-si,single-axis,180,0,,10,12.2,greenfield,non-agrivoltaic,0.07754
400184,single,57498,CA,Fresno,36.395424,-120.107782,346423,20210713,4,Five Points Solar Station,2011,CISO,PV,c-si,fixed-tilt,179,25,,15,17.6,greenfield,non-agrivoltaic,-0.402438
400183,single,57497,CA,Fresno,36.52382,-120.123306,363847,20210713,4,Stroud Solar Station,2011,CISO,PV,c-si,fixed-tilt,181,25,,20,24.6,greenfield,non-agrivoltaic,-0.046381
400372,multi,58039,CA,Stanislaus,37.736402,-120.988417,488240,20210618,4,Axium Modesto Solar,2012,CISO,PV,c-si,single-axis,180,0,,25.8,31.3,greenfield,non-agrivoltaic,-0.120597
400414,single,58206,CA,Fresno,36.141884,-120.132734,185941,20210717,4,West Gates Solar Station,2013,CISO,PV,c-si,fixed-tilt,180,25,,10,12.9,greenfield,non-agrivoltaic,-0.008965
400500,single,58366,CA,Tulare,35.815505,-119.451017,493186,20210814,4,Atwell Island,2013,CISO,PV,thin-film,fixed-tilt,180,18,,20.2,23.5,greenfield,non-agrivoltaic,-0.469293
400347,multi,57993,CA,Riverside,33.823568,-115.394115,11995761,20200109,1,"Desert Sunlight 300, LLC",2014,CISO,PV,thin-film,fixed-tilt,191,22,,313.7,399,greenfield,non-agrivoltaic,-0.774118
400626,multi,58592,CA,Imperial,33.085561,-115.471515,1312735,20210117,4,Solar Gen 2 Solar Facility,2014,CISO,PV,thin-film,single-axis,180,0,,155.1,194.1,greenfield,non-agrivoltaic,1.653809
400185,single,57499,CA,Fresno,36.37817,-120.123959,271465,20210713,4,Westside Solar Station,2011,CISO,PV,c-si,fixed-tilt,180,25,,15,18.5,greenfield,non-agrivoltaic,-0.034984
400286,multi,57783,CA,Sacramento,38.347677,-121.41057,396637,20210304,1,"RE Bruceville 1, LLC",2012,BANC,PV,c-si,single-axis,180,0,,5,6.2,greenfield,non-agrivoltaic,-1.147639
400377,single,58062,CA,Imperial,33.245914,-115.495117,382874,20220927,4,"Imperial Valley Solar Company 1, LLC",2012,IID,PV,c-si,fixed-tilt,180,30,,23,28.5,greenfield,non-agrivoltaic,0.098242
400116,multi,57305,CA,San Bernardino,34.547517,-117.440508,139299,20211103,3,Adelanto Solar Project,2012,LDWP,PV,c-si,fixed-tilt,180,30,,10,11.4,greenfield,non-agrivoltaic,0.25505
400191,multi,57522,CA,Fresno,36.424422,-120.341163,469938,20210713,4,Cantua Solar Station,2012,CISO,PV,c-si,fixed-tilt,179,25,,20,26.3,greenfield,non-agrivoltaic,-0.293118
400190,multi,57521,CA,Fresno,36.527411,-120.313283,235191,20210713,4,Giffen,2012,CISO,PV,c-si,fixed-tilt,179,25,,10,13.1,greenfield,non-agrivoltaic,-0.298741
400351,multi,58003,CA,Tulare,35.901922,-119.438642,1684438,20220526,4,Alpaugh 50,2012,CISO,PV,c-si,single-axis,180,0,,50,66,greenfield,non-agrivoltaic,-0.648683
400350,single,58002,CA,Tulare,35.909054,-119.426903,214424,20220526,4,Alpaugh North,2012,CISO,PV,c-si,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,1.09015
400117,single,57306,CA,Kern,35.229696,-118.193516,124781,20211002,4,Pine Tree Solar Project,2013,LDWP,PV,c-si,fixed-tilt,180,30,,8.5,9.8,greenfield,non-agrivoltaic,0.185119
400424,multi,58234,CA,San Bernardino,34.171191,-116.153642,323372,20200224,4,SEPV 8,2013,CISO,PV,c-si,single-axis,180,0,,12,14.6,greenfield,non-agrivoltaic,-0.522262
400420,single,58227,CA,San Bernardino,34.189891,-116.091639,255267,20211104,4,SEPV9 Power Plant,2013,CISO,PV,c-si,single-axis,180,0,,8.5,11,greenfield,non-agrivoltaic,-0.565845
400324,single,57891,CA,Kings,36.163408,-119.650315,562406,20210404,4,Guernsey Solar Station,2013,CISO,PV,c-si,single-axis,180,0,,20,25.5,greenfield,non-agrivoltaic,-0.518201
400402,single,58148,CA,Kings,36.221314,-119.829948,678971,20210625,4,"RE Kansas South, LLC",2013,CISO,PV,c-si,single-axis,180,0,,20,27,greenfield,non-agrivoltaic,-0.636312
400504,single,58374,CA,Kings,36.142132,-119.572919,572357,20210404,4,Corcoran Solar,2013,CISO,PV,c-si,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,-0.516394
400543,multi,58467,CA,Imperial,32.745065,-115.726842,3347407,20210608,4,Campo Verde Solar,2013,CISO,PV,thin-film,fixed-tilt,180,25,,147.4,201.9,greenfield,non-agrivoltaic,-0.200947
400251,multi,57708,CA,Kern,34.929474,-118.333067,2210754,20211123,4,"Catalina Solar, LLC",2012,CISO,PV,thin-film,fixed-tilt,180,20,,110,143,greenfield,non-agrivoltaic,-0.108391
400164,multi,57439,CA,San Luis Obispo,35.317457,-119.925656,4540802,20210703,4,California Valley Solar Ranch,2013,CISO,PV,c-si,single-axis,180,0,,250,312.9,greenfield,non-agrivoltaic,-0.018886
400141,single,57361,CA,Kings,35.980693,-120.102349,694586,20210717,4,"Sand Drag, LLC",2011,CISO,PV,thin-film,fixed-tilt,180,25,,19,24,greenfield,non-agrivoltaic,-0.746759
400044,single,56875,CA,Sacramento,38.450118,-121.164255,29197,20210312,4,"Sacramento Soleil, LLC",2008,BANC,PV,thin-film,fixed-tilt,205,45,,1,1.3,greenfield,non-agrivoltaic,-0.535478
400393,single,58118,CA,Fresno,36.678879,-119.79754,44540,20210606,4,La Joya Del Sol,2012,CISO,PV,c-si,single-axis,180,0,,1.5,1.8,greenfield,non-agrivoltaic,-0.622606
400394,multi,58119,CA,Sacramento,38.515353,-121.401009,69878,20210304,4,Depot Park Solar System,2010,BANC,PV,c-si,single-axis,180,,,3,3.4,superfund,non-agrivoltaic,-0.447961
400436,single,58261,CA,Sacramento,38.56146,-121.259196,18548,20210304,4,FAA NorCal TRACON,2012,BANC,PV,c-si,single-axis,180,0,,1,1.2,greenfield,non-agrivoltaic,-0.108144
400451,single,58290,CA,Riverside,33.597048,-114.571952,13490,20210104,4,Venable Solar 2,2015,CISO,PV,c-si,fixed-tilt,198,20,,1.5,1.8,greenfield,non-agrivoltaic,1.348055
400450,single,58289,CA,Riverside,33.598564,-114.571681,39817,20210104,4,Venable Solar 1,2015,CISO,PV,c-si,fixed-tilt,198,20,,1.5,1.8,greenfield,non-agrivoltaic,-0.521054
400454,single,58304,CA,Tulare,36.505254,-119.540118,63991,20210404,4,Kingsburg Solar,2013,CISO,PV,c-si,fixed-tilt,180,20,,3.7,4.2,greenfield,non-agrivoltaic,-0.088256
400456,single,58306,CA,Tulare,36.265953,-119.128349,57857,20210823,4,Exeter Solar,2014,CISO,PV,c-si,fixed-tilt,180,20,,3.5,4.2,greenfield,non-agrivoltaic,0.059177
400571,single,58508,CA,San Joaquin,38.135935,-121.148813,46875,20210412,4,Bear Creek Solar,2014,CISO,PV,c-si,single-axis,180,0,,1.5,1.9,greenfield,non-agrivoltaic,-0.620058
400573,single,58510,CA,San Joaquin,38.121389,-121.140603,34393,20210412,4,Kettleman Solar Project,2014,CISO,PV,c-si,single-axis,180,0,,1,1.4,greenfield,non-agrivoltaic,-0.616404
400585,single,58525,CA,Alameda,37.633492,-122.139854,43424,20220811,4,City of Hayward WWTP,2010,CISO,PV,c-si,single-axis,180,0,batteries,1.6,1.9,greenfield,non-agrivoltaic,-0.551809
400587,single,58528,CA,Riverside,33.89107,-116.543137,78292,20210404,4,"Garnet Solar Generation Station I, LLC",2014,CISO,PV,c-si,single-axis,180,0,,4,5,greenfield,non-agrivoltaic,-0.125772
400615,single,58578,CA,Tuolumne,37.890378,-120.525809,44261,20210629,4,Sonora 1,2013,CISO,PV,c-si,single-axis,180,0,,1.5,1.9,greenfield,non-agrivoltaic,-0.569333
400385,single,58086,CA,Sacramento,38.644086,-121.172447,24358,20210304,4,Intel Folsom,2010,BANC,PV,c-si,single-axis,205,0,,1,1.2,superfund,non-agrivoltaic,-0.435078
400150,multi,57378,CA,Los Angeles,34.792128,-118.435099,5544556,20210206,4,AV Solar Ranch One,2014,CISO,PV,thin-film,fixed-tilt,180,25,,241.5,279,greenfield,non-agrivoltaic,-0.412721
400168,multi,57455,CA,San Diego,33.293521,-116.352258,514184,20210801,4,Solar Borrego I,2013,CISO,PV,c-si,single-axis,180,0,,26,26.5,greenfield,non-agrivoltaic,-0.386907
400221,multi,57650,CA,Kern,35.299856,-118.846316,1703174,20210603,4,Regulus Solar Project,2014,CISO,PV,c-si,single-axis,180,0,,60,81.6,PCSC,non-agrivoltaic,-0.463757
400233,multi,57669,CA,Sacramento,38.36581,-121.414346,404740,20220808,4,SMUD at Grundman,2011,BANC,PV,thin-film,fixed-tilt,210,20,,18,21.9,greenfield,non-agrivoltaic,-0.33244
400242,multi,57682,CA,Madera,36.942735,-120.158887,38593,20220220,4,City of Madera WWTP,2009,CISO,PV,c-si,dual-axis,180,,,1,1.2,greenfield,non-agrivoltaic,-0.820046
400247,multi,57697,CA,Sacramento,38.613694,-121.162278,38449,20210304,4,Aerojet I,2009,CISO,PV,c-si,single-axis,225,0,,3,3.6,greenfield,non-agrivoltaic,0.504905
400273,multi,57764,CA,Kern,35.634879,-117.652331,202780,20210809,4,Naval Air Weapons Station China Lake,2012,CISO,PV,c-si,single-axis,180,0,,11.12,13.8,greenfield,non-agrivoltaic,-0.036991
400572,multi,58509,CA,San Luis Obispo,35.557914,-120.681818,49470,20210723,4,Vintner Solar,2014,CISO,PV,c-si,single-axis,180,0,,1.5,2.1,greenfield,non-agrivoltaic,-0.579452
400057,multi,56939,CA,Riverside,33.591974,-114.742253,555075,20210719,4,"Solar Blythe, LLC",2009,CISO,PV,thin-film,fixed-tilt,180,24,,21,26.4,greenfield,non-agrivoltaic,-0.471162
400136,multi,57340,CA,San Benito,36.629772,-120.891311,3272892,20210430,4,Panoche Valley Solar Farm,2018,CISO,PV,c-si,single-axis,180,0,,140,188,greenfield,non-agrivoltaic,-0.261831
400248,multi,57698,CA,Sacramento,38.611219,-121.168241,58630,20210304,4,Aerojet II,2010,CISO,PV,c-si,single-axis,225,0,,2.7,2.4,greenfield,non-agrivoltaic,-0.611548
400503,multi,58373,CA,Tulare,35.874844,-119.451879,536845,20210814,2,White River Solar,2013,CISO,PV,c-si,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,-0.452731
400540,multi,58462,CA,Riverside,33.703743,-114.764833,7251028,20220130,4,McCoy Solar Energy Project Hybrid,2016,CISO,PV,thin-film,single-axis,180,0,batteries,270.6,339.3,greenfield,non-agrivoltaic,-0.487429
404604,multi,63387,CA,Sacramento,38.34787,-121.111904,1739195,20210312,4,"Rancho Seco Solar II, LLC",2020,BANC,PV,c-si,fixed-tilt,211,,,160,212.8,greenfield,non-agrivoltaic,1.113456
400050,multi,56909,CA,Fresno,36.783741,-119.714009,12623,20210606,4,Gap Pacific Distribution Center,2008,CISO,PV,c-si,single-axis,180,0,,1.2,1.3,greenfield,non-agrivoltaic,0.703054
400071,single,57011,CA,Riverside,33.565266,-114.903852,18014,20220130,4,Chuckawalla Valley State Prison,2006,CISO,PV,c-si,fixed-tilt,180,20,,0.9,1.2,greenfield,non-agrivoltaic,-0.067466
400165,multi,57441,CA,Tulare,36.028665,-119.073924,109317,20210803,4,Solar Photovoltaic Project #42,2012,CISO,PV,c-si,fixed-tilt,180,25,,5,7,greenfield,non-agrivoltaic,-0.122162
400200,single,57559,CA,San Francisco,37.750828,-122.483522,47445,20221007,4,Sunset Reservoir North Basin,2010,CISO,PV,c-si,fixed-tilt,180,6,,4.5,5,greenfield,non-agrivoltaic,0.753937
400212,single,57579,CA,Stanislaus,37.858419,-120.895417,40364,20210618,4,Robert O Schulz Solar Farm,2009,CISO,PV,"c-si,thin-film",dual-axis,180,,,1.3,1.6,greenfield,non-agrivoltaic,-0.639004
400252,multi,57722,CA,Riverside,33.908674,-116.560154,85218,20220621,4,North Palm Springs 4A,2012,CISO,PV,c-si,single-axis,225,0,,4,5,greenfield,non-agrivoltaic,-0.235746
400277,single,57773,CA,Riverside,33.666084,-114.65691,32527,20210304,4,Palo Verde College,2009,CISO,PV,c-si,single-axis,180,0,,1.2,1.2,greenfield,non-agrivoltaic,-0.697197
400565,single,58500,CA,Kern,35.048908,-118.163909,4603,20200806,2,"RE Rio Grande Solar, LLC",2013,CISO,PV,c-si,single-axis,180,0,,5,5.1,greenfield,non-agrivoltaic,21.996111
400383,single,58076,CA,Kern,34.907637,-117.920591,28966,20211009,4,Edwards Air Force Base,2011,CISO,PV,c-si,single-axis,180,0,,3,3.3,greenfield,non-agrivoltaic,0.934845
401051,multi,59413,CA,Kings,36.141488,-119.582386,385978,20210404,4,Corcoran Solar 2,2015,CISO,PV,c-si,single-axis,180,0,,19.75,28,greenfield,non-agrivoltaic,0.058114
400989,single,59273,CA,Los Angeles,34.612272,-117.939586,309763,20210206,4,SEPV Palmdale East,2015,CISO,PV,c-si,single-axis,180,0,,9.98,11.5,greenfield,non-agrivoltaic,-0.692264
400834,single,58991,CA,Kings,36.221972,-119.910352,612370,20210703,4,"RE Kent South, LLC",2014,CISO,PV,thin-film,single-axis,180,0,,19.41,26.3,greenfield,non-agrivoltaic,-0.568901
401259,single,59722,CA,Imperial,33.116481,-116.001614,583259,20210608,4,Seville 1,2015,IID,PV,thin-film,single-axis,180,0,,20,27,greenfield,non-agrivoltaic,-0.498059
401260,single,59723,CA,Imperial,33.109168,-116.002991,813391,20210608,4,Seville 2,2015,IID,PV,thin-film,single-axis,180,0,,30,40,greenfield,non-agrivoltaic,-0.436931
401452,single,60027,CA,Madera,37.120529,-120.324509,447630,20210822,4,Adera Solar,2015,CISO,PV,c-si,fixed-tilt,180,25,,20,26.5,greenfield,non-agrivoltaic,-0.224562
401461,single,60039,CA,Stanislaus,37.366707,-121.151644,546820,20210429,4,"Frontier Solar, LLC",2016,CISO,PV,c-si,single-axis,180,0,,20,28,greenfield,non-agrivoltaic,-0.393959
400828,multi,58975,CA,Kings,36.214536,-119.806731,2005790,20210625,4,Henrietta Solar Project,2016,CISO,PV,c-si,single-axis,180,0,,102,127.9,greenfield,non-agrivoltaic,-0.127852
400926,multi,59150,CA,Kings,36.230414,-119.912225,2965683,20210703,4,"RE Mustang, LLC",2016,CISO,PV,c-si,single-axis,179,0,batteries,100,134.4,PCSC,non-agrivoltaic,-0.518677
401130,single,59523,CA,Fresno,36.391972,-120.243421,1633012,20210713,4,Five Points Solar Park,2016,CISO,PV,c-si,single-axis,179,0,,60,84.1,greenfield,non-agrivoltaic,-0.387712
401190,single,59599,CA,Tulare,35.831023,-119.049593,280869,20210803,4,Tropico Solar PV Plant,2016,CISO,PV,c-si,single-axis,180,0,,14,18.2,greenfield,non-agrivoltaic,-0.105956
401191,single,59600,CA,Tulare,35.82219,-119.039789,688146,20210727,4,Nicolis Solar PV Plant,2016,CISO,PV,c-si,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,-0.678333
401492,single,60078,CA,Tulare,35.855438,-119.068501,474176,20210803,4,CED Ducor 1,2016,CISO,PV,c-si,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,-0.317119
401378,single,59915,CA,Fresno,36.876816,-120.667732,415699,20210516,4,Oro Loma,2017,CISO,PV,c-si,single-axis,180,0,,20,27.5,greenfield,non-agrivoltaic,-0.077254
401491,single,60077,CA,Kings,35.996053,-120.151899,382739,20210717,4,CED Avenal,2017,CISO,PV,c-si,single-axis,180,0,,15.8,21.4,greenfield,non-agrivoltaic,-0.294221
401129,multi,59522,CA,Fresno,36.554384,-120.339146,562087,20210614,4,Giffen Solar Park,2017,CISO,PV,c-si,single-axis,179,0,,20,27.9,greenfield,non-agrivoltaic,-0.427194
401264,single,59737,CA,Fresno,36.54837,-120.345676,239655,20210713,4,Aspiration G,2017,CISO,PV,c-si,single-axis,180,0,,9,11.7,greenfield,non-agrivoltaic,-0.444488
401456,multi,60033,CA,Monterey,35.872013,-120.339384,3112814,20210709,4,"CA Flats Solar 130, LLC",2017,CISO,PV,thin-film,single-axis,180,0,batteries,130,172.6,greenfield,non-agrivoltaic,-0.304062
401462,multi,60043,CA,Santa Barbara,34.901577,-119.590942,951940,20210530,4,"Cuyama Solar, LLC",2017,CISO,PV,thin-film,single-axis,180,0,,40,56.1,greenfield,non-agrivoltaic,-0.230248
401415,multi,59977,CA,Kern,34.829497,-118.470955,3067334,20210207,4,RE Astoria 2,2016,CISO,PV,c-si,single-axis,180,0,,75,94.9,greenfield,non-agrivoltaic,-0.823327
400713,single,58750,CA,Los Angeles,34.716572,-118.291834,108960,20210206,4,Lancaster Dry Farm Ranch B,2014,CISO,PV,c-si,single-axis,180,0,,5,6,greenfield,non-agrivoltaic,-0.312159
400716,single,58753,CA,Los Angeles,34.723656,-118.293789,51106,20210206,1,Summer Solar A2,2014,CISO,PV,c-si,fixed-tilt,193,25,batteries,1.5,2.1,greenfield,non-agrivoltaic,-0.608247
400720,multi,58757,CA,Los Angeles,34.727542,-118.296354,199780,20210206,4,Summer North Solar,2014,CISO,PV,c-si,fixed-tilt,193,25,,6.49,9.1,greenfield,non-agrivoltaic,-0.513769
401408,multi,59961,CA,Los Angeles,34.727199,-118.313086,504272,20210206,4,Western Antelope Blue Sky B,2016,CISO,PV,c-si,single-axis,180,0,,20,25.9,greenfield,non-agrivoltaic,-0.390653
401411,multi,59964,CA,Los Angeles,34.726891,-118.302936,793259,20210206,4,Elevation Solar C,2016,CISO,PV,c-si,single-axis,180,0,,40,51.1,greenfield,non-agrivoltaic,-0.11403
401062,multi,59431,CA,Los Angeles,34.698237,-118.337643,429006,20210206,4,Sierra Solar Greenworks,2015,CISO,PV,thin-film,fixed-tilt,197,25,,20,22.5,greenfield,non-agrivoltaic,-0.367652
401068,multi,59443,CA,Los Angeles,34.69278,-118.327867,656136,20210206,4,"TA-Acacia, LLC",2014,CISO,PV,c-si,single-axis,180,0,,19.7,28.4,greenfield,non-agrivoltaic,-0.561786
401267,single,59740,CA,Kern,35.020441,-118.278367,569869,20200805,4,SEPV Mojave West,2016,CISO,PV,c-si,single-axis,180,0,,20,25,greenfield,non-agrivoltaic,-0.54937
400647,single,58627,CA,Los Angeles,34.72545,-118.308755,198609,20210206,4,Western Antelope Dry Ranch,2016,CISO,PV,c-si,single-axis,180,0,,10,12.8,greenfield,non-agrivoltaic,-0.113385
401262,single,59730,CA,Los Angeles,34.613611,-117.936188,70344,20210206,4,SEPV 18,2016,CISO,PV,c-si,single-axis,180,0,,2,2.7,greenfield,non-agrivoltaic,-0.665622
401131,multi,59524,CA,Kern,35.608789,-119.844433,389390,20210703,4,Blackwell Solar Park,2019,CISO,PV,c-si,single-axis,179,0,,20,25,greenfield,non-agrivoltaic,-0.118581
